LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,12-Feb-2026 14:16:32,0                 
Time,Ampl
-0.0522000419,-0.00407
-0.0521998419,-0.00207
-0.0521996419,-0.00283
-0.0521994419,-0.00193
-0.0521992419,-0.00412
-0.0521990419,-0.00512
-0.0521988419,-0.00411
-0.0521986419,-0.00413
-0.0521984419,-0.00336
-0.0521982419,-0.00422
-0.0521980419,-0.00456
-0.0521978419,-0.00396
-0.0521976419,-0.0027
-0.0521974419,-0.00496
-0.0521972419,-0.0047
-0.0521970419,-0.00542
-0.0521968419,-0.00552
-0.0521966419,-0.00312
-0.0521964419,-0.0024
-0.0521962419,-0.00226
-0.0521960419,-0.00288
-0.0521958419,-0.00147
-0.0521956419,0.00017
-0.0521954419,-0.00126
-0.0521952419,-0.00077
-0.0521950419,-0.00218
-0.0521948419,-0.00116
-0.0521946419,-0.00197
-0.0521944419,-0.00187
-0.0521942419,-0.00238
-0.0521940419,-0.00208
-0.0521938419,-0.00402
-0.0521936419,-0.00355
-0.0521934419,-0.00429
-0.0521932419,-0.00298
-0.0521930419,-0.00558
-0.0521928419,-0.0041
-0.0521926419,-0.00491
-0.0521924419,-0.00339
-0.0521922419,-0.00276
-0.0521920419,-0.00335
-0.0521918419,-0.00335
-0.0521916419,-0.00374
-0.0521914419,-0.00345
-0.0521912419,-0.00406
-0.0521910419,-0.00344
-0.0521908419,-0.00262
-0.0521906419,-0.00318
-0.0521904419,-0.00292
-0.0521902419,-0.00289
-0.0521900419,-0.00316
-0.0521898419,-0.00262
-0.0521896419,-0.00387
-0.0521894419,-0.00452
-0.0521892419,-0.00385
-0.0521890419,-0.00491
-0.0521888419,-0.00539
-0.0521886419,-0.00558
-0.0521884419,-0.00558
-0.0521882419,-0.00484
-0.0521880419,-0.00474
-0.0521878419,-0.00393
-0.0521876419,-0.00405
-0.0521874419,-0.00381
-0.0521872419,-0.00314
-0.0521870419,-0.00355
-0.0521868419,-0.00288
-0.0521866419,-0.0031
-0.0521864419,-0.00367
-0.0521862419,-0.00474
-0.0521860419,-0.00515
-0.0521858419,-0.00248
-0.0521856419,-0.00279
-0.0521854419,-0.00392
-0.0521852419,-0.00285
-0.0521850419,-0.0028
-0.0521848419,-0.00202
-0.0521846419,-0.00311
-0.0521844419,-0.00443
-0.0521842419,-0.00287
-0.0521840419,-0.0035
-0.0521838419,-0.00227
-0.0521836419,-0.00365
