LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,12-Feb-2026 14:17:13,0                 
Time,Ampl
-0.052200082,-0.00498
-0.052199882,-0.00289
-0.052199682,-0.00221
-0.052199482,-0.00393
-0.052199282,-0.00199
-0.052199082,-0.00362
-0.052198882,-0.00318
-0.052198682,-0.00448
-0.052198482,-0.00335
-0.052198282,-0.00392
-0.052198082,-0.00508
-0.052197882,-0.00299
-0.052197682,-0.00214
-0.052197482,-0.00277
-0.052197282,-0.00113
-0.052197082,-0.00071
-0.052196882,-0.00068
-0.052196682,0.00056
-0.052196482,-0.00124
-0.052196282,-0.00073
-0.052196082,-0.00271
-0.052195882,-0.00051
-0.052195682,-0.00358
-0.052195482,-0.00313
-0.052195282,-0.00244
-0.052195082,-0.00273
-0.052194882,-0.0029
-0.052194682,-0.00148
-0.052194482,-0.00223
-0.052194282,-0.00166
-0.052194082,-0.00217
-0.052193882,-0.00203
-0.052193682,-0.00225
-0.052193482,-0.0017
-0.052193282,-0.00202
-0.052193082,-0.00349
-0.052192882,-0.00277
-0.052192682,-0.00443
-0.052192482,-0.00371
-0.052192282,-0.00245
-0.052192082,-0.00494
-0.052191882,-0.00337
-0.052191682,-0.00328
-0.052191482,-0.00501
-0.052191282,-0.00558
-0.052191082,-0.00558
-0.052190882,-0.00558
-0.052190682,-0.00558
-0.052190482,-0.00558
-0.052190282,-0.00473
-0.052190082,-0.00425
-0.052189882,-0.0038
-0.052189682,-0.00439
-0.052189482,-0.00538
-0.052189282,-0.00224
-0.052189082,-0.00509
-0.052188882,-0.00195
-0.052188682,-0.0011
-0.052188482,-0.00258
-0.052188282,-0.00065
-0.052188082,-0.0027
-0.052187882,-0.00267
-0.052187682,-0.00287
-0.052187482,-0.0043
-0.052187282,-0.00207
-0.052187082,-0.00229
-0.052186882,-0.0023
-0.052186682,-0.00417
-0.052186482,-0.00462
-0.052186282,-0.00322
-0.052186082,-0.00309
-0.052185882,-0.00354
-0.052185682,-0.00558
-0.052185482,-0.00558
-0.052185282,-0.00449
-0.052185082,-0.00414
-0.052184882,-0.00389
-0.052184682,-0.00466
-0.052184482,-0.00332
-0.052184282,-0.00217
-0.052184082,-0.00289
-0.052183882,-0.00272
-0.052183682,-0.00127
-0.052183482,-0.00122
-0.052183282,-0.0007
-0.052183082,-0.0016
-0.052182882,-0.00226
-0.052182682,-0.0025
-0.052182482,-0.00257
-0.052182282,-0.00122
-0.052182082,-0.00431
-0.052181882,-0.00421
-0.052181682,-0.00495
-0.052181482,-0.00534
-0.052181282,-0.00372
-0.052181082,-0.00463
-0.052180882,-0.00115
-0.052180682,-0.00143
-0.052180482,-0.00134
-0.052180282,0.00043
-0.052180082,-0.00173
-0.052179882,-0.00125
-0.052179682,-0.00279
-0.052179482,-0.00458
-0.052179282,-0.00435
-0.052179082,-0.00545
-0.052178882,-0.00558
-0.052178682,-0.00463
-0.052178482,-0.00558
-0.052178282,-0.00479
-0.052178082,-0.00558
-0.052177882,-0.00429
-0.052177682,-0.00356
-0.052177482,-0.00397
-0.052177282,-0.00165
-0.052177082,-0.00131
-0.052176882,-0.00147
-0.052176682,1e-005
-0.052176482,-0.00048
-0.052176282,0.00179
-0.052176082,-0.00032
-0.052175882,0.00155
-0.052175682,-0.00013
-0.052175482,-0.00118
-0.052175282,-9e-005
-0.052175082,-0.00111
-0.052174882,-0.0007
-0.052174682,-0.00123
-0.052174482,-0.00329
-0.052174282,-0.002
-0.052174082,-0.00363
-0.052173882,-0.00332
-0.052173682,-0.00558
-0.052173482,-0.00558
-0.052173282,-0.00245
-0.052173082,-0.00281
-0.052172882,-0.00177
-0.052172682,-0.00173
-0.052172482,-0.00179
-0.052172282,-0.00026
-0.052172082,-0.00199
-0.052171882,-0.00111
-0.052171682,-0.00157
-0.052171482,-0.00269
-0.052171282,-0.00497
-0.052171082,-0.004
-0.052170882,-0.00348
-0.052170682,-0.00324
-0.052170482,-0.00422
-0.052170282,-0.00333
-0.052170082,-0.00361
-0.052169882,-0.00222
-0.052169682,-0.0013
-0.052169482,-0.00235
-0.052169282,7e-005
-0.052169082,-0.00177
-0.052168882,-0.00156
-0.052168682,-0.00141
-0.052168482,-0.00335
-0.052168282,-0.00325
-0.052168082,-0.00459
-0.052167882,-0.00558
-0.052167682,-0.00507
-0.052167482,-0.00546
-0.052167282,-0.00425
-0.052167082,-0.00508
-0.052166882,-0.00358
-0.052166682,-0.00368
-0.052166482,-0.00487
-0.052166282,-0.00186
-0.052166082,-0.00453
-0.052165882,-0.00355
-0.052165682,-0.00461
-0.052165482,-0.00423
-0.052165282,-0.00092
-0.052165082,-0.00253
-0.052164882,-0.0007
-0.052164682,-0.00098
-0.052164482,-0.00043
-0.052164282,-0.00022
-0.052164082,-0.00193
-0.052163882,-0.00059
-0.052163682,-0.00139
-0.052163482,-0.00098
-0.052163282,-0.00195
-0.052163082,-0.00277
-0.052162882,-0.0021
-0.052162682,-0.00304
-0.052162482,-0.00377
-0.052162282,-0.00266
-0.052162082,-0.0027
-0.052161882,-0.00365
-0.052161682,-0.00387
-0.052161482,-0.00415
-0.052161282,-0.00333
-0.052161082,-0.00476
-0.052160882,-0.00531
-0.052160682,-0.0028
-0.052160482,-0.0029
-0.052160282,-0.00174
-0.052160082,-0.00152
-0.052159882,-0.00201
-0.052159682,-0.00088
-0.052159482,-0.00294
-0.052159282,-0.00334
-0.052159082,-0.00307
-0.052158882,-0.00095
-0.052158682,-0.00134
-0.052158482,-0.00134
-0.052158282,-0.00092
-0.052158082,-0.00225
-0.052157882,-0.00162
-0.052157682,-0.00148
-0.052157482,-0.00381
-0.052157282,-0.00331
-0.052157082,-0.0041
-0.052156882,-0.00353
-0.052156682,-0.00375
-0.052156482,-0.00257
-0.052156282,-0.00479
-0.052156082,-0.00391
-0.052155882,-0.00191
-0.052155682,-0.00238
-0.052155482,-0.00297
-0.052155282,-0.00077
-0.052155082,-0.00361
-0.052154882,-0.00241
-0.052154682,-0.00399
-0.052154482,-0.00477
-0.052154282,-0.0039
-0.052154082,-0.00443
-0.052153882,-0.00347
-0.052153682,-0.00403
-0.052153482,-0.00432
-0.052153282,-0.00311
-0.052153082,-0.00447
-0.052152882,-0.00297
-0.052152682,-0.00546
-0.052152482,-0.00497
-0.052152282,-0.0052
-0.052152082,-0.00554
-0.052151882,-0.00436
-0.052151682,-0.00393
-0.052151482,-0.00555
-0.052151282,-0.00368
-0.052151082,-0.00346
-0.052150882,-0.0024
-0.052150682,-0.00299
-0.052150482,-0.0036
-0.052150282,-0.00263
-0.052150082,-0.00255
-0.052149882,-0.0025
-0.052149682,-0.00222
-0.052149482,-0.00295
-0.052149282,-0.00226
-0.052149082,-0.00439
-0.052148882,-0.00295
-0.052148682,-0.00455
-0.052148482,-0.0054
-0.052148282,-0.00335
-0.052148082,-0.00368
-0.052147882,-0.00558
-0.052147682,-0.00375
-0.052147482,-0.004
-0.052147282,-0.00295
-0.052147082,-0.00361
