LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,12-Feb-2026 14:16:58,0                 
Time,Ampl
-0.0522001962,-0.00412
-0.0521999962,-0.00441
-0.0521997962,-0.00353
-0.0521995962,-0.00369
-0.0521993962,-0.00372
-0.0521991962,-0.00202
-0.0521989962,-0.00332
-0.0521987962,-0.00309
-0.0521985962,-0.00307
-0.0521983962,-0.00288
-0.0521981962,-0.00245
-0.0521979962,-0.00242
-0.0521977962,-0.0013
-0.0521975962,-0.00136
-0.0521973962,-0.00098
-0.0521971962,-0.00219
-0.0521969962,-0.00193
-0.0521967962,-0.00205
-0.0521965962,-0.00323
-0.0521963962,-0.00414
-0.0521961962,-0.0042
-0.0521959962,-0.00369
-0.0521957962,-0.00268
-0.0521955962,-0.00194
-0.0521953962,-0.00042
-0.0521951962,-0.00118
-0.0521949962,-0.00187
-0.0521947962,-0.00074
-0.0521945962,7e-005
-0.0521943962,-0.001
-0.0521941962,-0.00012
-0.0521939962,-0.00088
-0.0521937962,-0.00032
-0.0521935962,-0.00029
-0.0521933962,-0.00022
-0.0521931962,-9e-005
-0.0521929962,-0.00087
-0.0521927962,-0.00132
-0.0521925962,-0.00304
-0.0521923962,-0.00251
-0.0521921962,-0.00268
-0.0521919962,-0.00443
-0.0521917962,-0.0035
-0.0521915962,-0.00382
-0.0521913962,-0.00397
-0.0521911962,-0.00327
-0.0521909962,-0.00493
-0.0521907962,-0.00347
-0.0521905962,-0.00453
-0.0521903962,-0.00538
-0.0521901962,-0.00558
-0.0521899962,-0.00558
-0.0521897962,-0.0048
-0.0521895962,-0.00554
-0.0521893962,-0.00515
-0.0521891962,-0.00456
-0.0521889962,-0.00346
-0.0521887962,-0.00279
-0.0521885962,-0.00172
-0.0521883962,-0.00121
-0.0521881962,-0.00191
-0.0521879962,-0.00329
-0.0521877962,-0.00196
-0.0521875962,-0.00431
-0.0521873962,-0.00558
-0.0521871962,-0.00543
-0.0521869962,-0.00558
-0.0521867962,-0.00558
-0.0521865962,-0.00496
-0.0521863962,-0.00528
-0.0521861962,-0.00396
-0.0521859962,-0.00391
-0.0521857962,-0.00472
-0.0521855962,-0.00558
-0.0521853962,-0.00415
-0.0521851962,-0.00445
-0.0521849962,-0.00558
-0.0521847962,-0.00429
-0.0521845962,-0.00479
-0.0521843962,-0.00558
-0.0521841962,-0.00386
-0.0521839962,-0.00431
-0.0521837962,-0.00494
-0.0521835962,-0.00403
-0.0521833962,-0.00324
-0.0521831962,-0.00081
-0.0521829962,-0.00204
-0.0521827962,0.00034
-0.0521825962,-0.00122
-0.0521823962,-0.00217
-0.0521821962,-0.00228
-0.0521819962,-0.00274
-0.0521817962,-0.00197
-0.0521815962,-0.00209
-0.0521813962,-0.0012
-0.0521811962,-0.00303
-0.0521809962,-0.0023
-0.0521807962,-0.00166
